,Day,Month,Year,District,Price (billion VND),Area (m2),Property Type,Floors,Bathrooms,Entrance (m2),Bedrooms,Living Rooms,Law Document,Latitude,Longitude
15185,20,3,2022,cầu giấy,7.3,80.0,nhà riêng,4.0,,3.0,13.0,1.0,Yes,21.0333915,105.7977736
15186,20,3,2022,cầu giấy,6.5,50.0,nhà riêng,5.0,,2.0,,,Yes,21.0249595,105.795396
15187,20,3,2022,cầu giấy,7.2,85.0,nhà riêng,,,2.0,,,Yes,21.0414696,105.7772481
15188,21,3,2022,cầu giấy,6.8,50.0,nhà riêng,5.0,,7.0,,1.0,Yes,21.0397291,105.8035996
15189,21,3,2022,,3.5,40.0,nhà riêng,,2.0,,3.0,1.0,Yes,21.02300868401916,105.77271570268556
15190,22,3,2022,đống đa,14.5,63.0,nhà riêng,6.0,3.0,6.0,2.0,1.0,Yes,21.0229461,105.8098437
15191,21,3,2022,gia lâm,1.77,55.0,nhà riêng,,,,,,Not provided,20.9846669,105.9376756
15192,29,3,2022,hoàng mai,6.75,60.0,nhà riêng,5.0,3.0,3.0,5.0,1.0,Yes,20.9913658,105.8453249
15193,29,3,2022,tây hồ,149.0,662.0,nhà riêng,8.0,,10.0,19.0,,Yes,21.063591,105.8260436
15194,29,3,2022,sơn tây,6.3,100.0,nhà riêng,,,9.0,,10.0,Not provided,21.1537625,105.4976181
15195,30,3,2022,ba đình,10.0,68.0,nhà riêng,3.0,3.0,12.5,3.0,1.0,Yes,21.0325939,105.8087418
15196,30,3,2022,,2.5,35.0,nhà riêng,5.0,4.0,3.0,5.0,1.0,Yes,21.0604722,105.7497878
15197,31,3,2022,hà đông,6.5,43.0,nhà riêng,4.0,4.0,3.0,4.0,1.0,Yes,20.9797153,105.7723385
15198,31,3,2022,,2.5,35.0,nhà riêng,,3.0,3.0,4.0,1.0,Yes,21.0604722,105.7497878
15199,31,3,2022,tây hồ,17.5,90.0,nhà riêng,7.0,23.0,4.0,23.0,1.0,Yes,21.0651936,105.8055728
15200,6,4,2022,gia lâm,4.4,80.0,nhà riêng,,,8.0,,,Yes,20.9984956,105.9141793
15201,31,3,2022,,6.4,45.0,nhà riêng,5.0,,3.0,6.0,1.0,Yes,21.0713471,105.7932944
15202,6,4,2022,cầu giấy,6.9,48.0,nhà riêng,5.0,,3.0,,1.0,Yes,21.0250016,105.7954537
15203,7,4,2022,ba đình,16.0,85.0,nhà riêng,6.0,8.0,8.0,8.0,1.0,Yes,21.032241,105.8170583
15204,12,4,2022,sơn tây,5.3,86.0,nhà riêng,1.0,1.0,10.0,1.0,1.0,Yes,21.1347408,105.5071413
15205,9,4,2022,ba đình,5.25,46.0,nhà riêng,5.0,4.0,3.0,6.0,1.0,Yes,21.032392,105.822563
15206,12,4,2022,,2.5,30.0,nhà riêng,,,,,,Not provided,21.04729,105.7512549
15207,12,4,2022,thanh trì,4.0,120.0,nhà riêng,3.0,3.0,2.0,2.0,1.0,Yes,20.9639387,105.8184402
15208,12,4,2022,thanh xuân,12.2,66.0,nhà riêng,6.0,,7.0,15.0,,Yes,20.9929685,105.8365897
15209,17,4,2022,tây hồ,28.0,110.0,nhà riêng,6.0,12.0,10.0,10.0,2.0,Yes,21.0641913,105.8097712
15210,17,4,2022,tây hồ,27.0,122.0,nhà riêng,5.0,6.0,25.0,5.0,1.0,Yes,21.0641913,105.8097712
15211,17,4,2022,tây hồ,20.0,128.0,nhà riêng,7.0,12.0,6.0,12.0,1.0,Yes,21.053238,105.8260943
15212,17,4,2022,cầu giấy,0.12,55.0,nhà riêng,5.0,6.0,12.5,4.0,1.0,Yes,21.0483269,105.7956063
15213,17,4,2022,thanh xuân,4.95,41.0,nhà riêng,,2.0,4.0,3.0,1.0,Yes,20.9981973,105.8127529
15214,17,4,2022,cầu giấy,24.0,80.0,nhà riêng,5.0,,6.0,,,Yes,21.0155391,105.7982916
15215,18,4,2022,ba đình,10.0,50.0,nhà riêng,5.0,5.0,6.0,4.0,1.0,Yes,21.0353698,105.8192143
15216,18,4,2022,cầu giấy,11.0,52.0,nhà riêng,7.0,6.0,6.0,4.0,1.0,Yes,21.032723,105.7984797
15217,21,4,2022,thanh xuân,10.8,68.0,nhà riêng,7.0,,3.0,18.0,,Yes,20.9878704,105.8183772
15218,21,4,2022,thanh xuân,4.55,44.0,nhà riêng,5.0,3.0,3.0,4.0,1.0,Yes,20.9971504,105.8216911
15219,21,4,2022,hoàng mai,11.0,125.0,nhà riêng,4.0,,5.0,,,Yes,20.9784143,105.8282959
15220,22,4,2022,ba đình,11.0,52.0,nhà riêng,7.0,7.0,12.5,4.0,1.0,Yes,21.03114,105.8232374
15221,22,4,2022,thanh xuân,12.4,65.0,nhà riêng,5.0,,6.0,4.0,1.0,Not provided,20.9886295,105.8057079
15222,23,4,2022,cầu giấy,11.3,50.0,nhà riêng,6.0,,,,,Yes,21.0435739,105.7784178
15223,23,4,2022,đống đa,6.58,50.0,nhà riêng,5.0,9.0,3.0,9.0,1.0,Yes,21.0235864,105.8052281
15224,23,4,2022,,13.2,55.0,nhà riêng,5.0,,12.5,7.0,,Yes,21.0345864,105.7629924
15225,30,4,2022,thanh xuân,7.6,44.0,nhà riêng,5.0,,6.0,5.0,1.0,Yes,20.993579,105.7982094
15226,23,4,2022,ba đình,2.5,22.0,nhà riêng,4.0,3.0,3.0,2.0,1.0,Yes,21.0396318,105.8276543
15227,1,5,2022,đống đa,6.8,45.0,nhà riêng,5.0,4.0,4.0,3.0,1.0,Yes,21.0131659,105.8197605
15228,30,4,2022,long biên,8.25,52.0,nhà riêng,5.0,,6.0,4.0,1.0,Yes,21.0439297,105.872546
15229,1,5,2022,đống đa,5.0,40.0,nhà riêng,4.0,3.0,3.0,3.0,1.0,Yes,21.0236023,105.8322032
15230,1,5,2022,đống đa,8.9,45.0,nhà riêng,4.0,4.0,7.0,4.0,1.0,Yes,21.0022682,105.822732
15231,1,5,2022,cầu giấy,5.4,40.0,nhà riêng,5.0,4.0,4.0,4.0,1.0,Yes,21.0174328,105.8024806
15232,1,5,2022,tây hồ,6.8,50.0,nhà riêng,6.0,5.0,3.0,5.0,1.0,Yes,21.0479938,105.8144905
15233,1,5,2022,cầu giấy,13.0,60.0,nhà riêng,5.0,,,,,Yes,21.0277644,105.8341598
15234,1,5,2022,hai bà trưng,4.78,38.0,nhà riêng,6.0,6.0,3.0,5.0,1.0,Yes,21.0034988,105.8477529
15235,6,5,2022,long biên,3.9,43.0,nhà riêng,4.0,,3.0,4.0,,Yes,21.0348453,105.9127108
15236,6,5,2022,long biên,3.4,30.0,nhà riêng,5.0,4.0,2.0,3.0,1.0,Yes,21.026428,105.8930876
15237,6,5,2022,cầu giấy,5.1,50.0,nhà riêng,4.0,3.0,3.0,4.0,1.0,Yes,21.030182,105.797318
15238,8,5,2022,,4.0,48.0,nhà riêng,,,,,,Yes,21.0234709,105.7732633
15239,9,5,2022,long biên,6.9,55.0,nhà riêng,5.0,,6.0,,,Yes,21.0371784,105.8730678
15240,9,5,2022,long biên,5.5,53.0,nhà riêng,4.0,4.0,4.0,4.0,1.0,Yes,21.0522363,105.8938922
15241,9,5,2022,ba đình,19.0,82.0,nhà riêng,5.0,5.0,6.0,4.0,1.0,Yes,21.0378157,105.8282959
15242,9,5,2022,hà đông,5.8,42.0,nhà riêng,4.0,4.0,8.0,4.0,1.0,Yes,20.9652675,105.7681278
15243,13,5,2022,long biên,7.4,60.0,nhà riêng,5.0,,4.0,,,Yes,21.0348453,105.9127108
15244,13,5,2022,long biên,8.8,47.0,nhà riêng,4.0,4.0,6.0,3.0,1.0,Yes,21.0448412,105.8686635
15245,13,5,2022,long biên,4.55,72.0,nhà riêng,,,,,,Yes,21.0655992,105.8979284
15246,13,5,2022,long biên,4.3,43.0,nhà riêng,3.0,,,3.0,1.0,Yes,21.0458718,105.8676366
15247,13,5,2022,hai bà trưng,21.3,91.0,nhà riêng,6.0,,4.0,6.0,,Yes,21.0021784,105.846738
15248,13,5,2022,long biên,3.95,33.0,nhà riêng,,4.0,,3.0,1.0,Yes,21.0435884,105.8719571
15249,13,5,2022,ba đình,6.9,30.0,nhà riêng,6.0,5.0,6.0,6.0,1.0,Yes,21.0434191,105.8481095
15250,13,5,2022,long biên,9.35,78.0,nhà riêng,5.0,,5.0,,,Yes,21.0495394,105.8834124
15251,13,5,2022,long biên,5.5,55.0,nhà riêng,4.0,4.0,4.0,3.0,1.0,Yes,21.0559382,105.8914241
15252,13,5,2022,long biên,4.55,72.0,nhà riêng,,,2.0,,,Yes,21.0648606,105.8975038
15253,28,5,2022,ba đình,9.3,88.0,nhà riêng,3.0,4.0,4.0,3.0,1.0,Yes,21.0396318,105.8276543
15254,30,5,2022,đống đa,5.558,40.0,nhà riêng,5.0,4.0,5.0,3.0,1.0,Yes,21.0129882,105.820014
15255,30,5,2022,đống đa,6.85,200.0,nhà riêng,5.0,4.0,2.0,3.0,1.0,Yes,21.0125406,105.8203184
15256,31,5,2022,cầu giấy,3.5,33.0,nhà riêng,,3.0,,4.0,1.0,Not provided,21.0348251,105.804521
15257,31,5,2022,hà đông,4.204,35.0,nhà riêng,4.0,,6.0,3.0,,Yes,20.9671081,105.7624023
15258,1,6,2022,tây hồ,20.0,87.0,nhà riêng,7.0,10.0,7.0,8.0,1.0,Yes,21.0516835,105.8112908
15259,1,6,2022,hà đông,5.19,41.0,nhà riêng,5.0,4.0,3.0,4.0,1.0,Yes,20.9726442,105.7619279
15260,7,6,2022,ba đình,2.1,30.0,nhà riêng,5.0,2.0,,3.0,1.0,Yes,10.8019128,106.7647475
15261,7,6,2022,cầu giấy,4.5,41.0,nhà riêng,5.0,4.0,2.0,3.0,1.0,Yes,21.0139865,105.7971098
15262,7,6,2022,hai bà trưng,7.0,100.0,nhà riêng,2.0,2.0,7.0,3.0,1.0,Yes,20.9999773,105.8605893
15263,7,6,2022,hai bà trưng,8.8,40.0,nhà riêng,4.0,4.0,7.0,3.0,1.0,Yes,21.0029863,105.865675
15264,8,6,2022,hà đông,3.4,37.0,nhà riêng,4.0,5.0,3.0,5.0,1.0,Yes,20.9528073,105.7850022
15265,8,6,2022,hai bà trưng,5.0,50.0,nhà riêng,5.0,,4.0,6.0,1.0,Yes,21.0008143,105.8517814
15266,9,6,2022,hai bà trưng,7.8,45.0,nhà riêng,5.0,4.0,3.0,4.0,1.0,Yes,20.9958805,105.8428312
15267,8,6,2022,thanh xuân,4.5,107.0,nhà riêng,,1.0,6.0,4.0,,Yes,20.9920892,105.7996213
15268,9,6,2022,hà đông,4.204,,nhà riêng,4.0,,6.0,3.0,,Yes,20.9671081,105.7624023
15269,12,6,2022,hoàng mai,2.95,35.0,nhà riêng,,,,,,Not provided,20.9819922,105.8797389
15270,13,6,2022,thanh xuân,4.1,43.0,nhà riêng,5.0,5.0,3.0,4.0,1.0,Yes,21.00533604254074,105.81628598013307
15271,13,6,2022,thanh xuân,3.99,40.0,nhà riêng,5.0,4.0,3.0,3.0,1.0,Yes,20.9935065,105.8317399
15272,13,6,2022,thanh xuân,4.4,40.0,nhà riêng,5.0,4.0,5.0,3.0,1.0,Yes,20.995175125911786,105.81847504498289
15273,14,6,2022,hoàng mai,7.0,70.0,nhà riêng,4.0,4.0,2.0,,1.0,Yes,20.9802564,105.8444076
15274,14,6,2022,hoàng mai,21.5,200.0,nhà riêng,3.0,3.0,5.0,4.0,1.0,Yes,20.9827352,105.8273956
15275,16,6,2022,thanh xuân,4.1,41.0,nhà riêng,4.0,3.0,3.0,4.0,1.0,Yes,20.9995544,105.8113326
15276,17,6,2022,hai bà trưng,7.0,40.0,nhà riêng,6.0,6.0,10.0,6.0,1.0,Yes,21.0025772,105.8465369
15277,17,6,2022,hai bà trưng,7.8,58.0,nhà riêng,5.0,4.0,4.0,4.0,1.0,Yes,20.9912722,105.8445524
15278,17,6,2022,,5.5,50.0,nhà riêng,,,,,,Not provided,21.0603288,105.781897
15279,17,6,2022,,5.6,97.0,nhà riêng,2.0,2.0,3.0,2.0,1.0,Yes,20.9892588,105.7727819
15280,18,6,2022,,4.2,40.0,nhà riêng,5.0,4.0,2.0,3.0,1.0,Yes,21.0626498,105.784193
15281,17,6,2022,thường tín,0.64,120.0,nhà riêng,2.0,1.0,6.0,2.0,1.0,Yes,20.894113,105.8561646
15282,17,6,2022,gia lâm,2.25,32.0,nhà riêng,,,5.0,,,Yes,20.9831241,105.9165112
15283,17,6,2022,cầu giấy,4.4,35.0,nhà riêng,5.0,4.0,,4.0,1.0,Yes,10.8019128,106.7647475
15284,23,6,2022,thanh xuân,4.68,69.0,nhà riêng,5.0,4.0,3.0,8.0,1.0,Yes,20.9878704,105.8183772
15285,23,6,2022,thanh xuân,0.11,47.0,nhà riêng,,4.0,,4.0,4.0,Yes,20.9869339,105.8384993
15286,23,6,2022,hai bà trưng,17.5,90.0,nhà riêng,4.0,,,4.0,,Yes,21.0029863,105.865675
15287,23,6,2022,hai bà trưng,14.5,450.0,nhà riêng,4.0,,,4.0,,Yes,21.0053964,105.8569193
15288,23,6,2022,hai bà trưng,9.3,65.0,nhà riêng,7.0,11.0,,11.0,1.0,Yes,10.8019128,106.7647475
15289,23,6,2022,hai bà trưng,9.5,56.0,nhà riêng,5.0,14.0,2.0,13.0,1.0,Yes,21.0067485,105.8503135
15290,23,6,2022,hoàng mai,9.1,58.0,nhà riêng,7.0,16.0,3.0,16.0,1.0,Yes,20.9874554,105.8469044
15291,27,6,2022,thanh xuân,6.38,57.5,nhà riêng,,2.0,,3.0,1.0,Yes,20.9911419,105.8393734
15292,27,6,2022,long biên,5.2,41.0,nhà riêng,5.0,3.0,,4.0,1.0,Yes,21.0588582,105.8583873
15293,27,6,2022,đống đa,6.0,51.0,nhà riêng,3.0,2.0,4.0,2.0,1.0,Yes,21.0154543,105.816313
15294,27,6,2022,hoàng mai,4.2,37.0,nhà riêng,4.0,,,4.0,1.0,Yes,20.9625316,105.8399127
15295,28,6,2022,cầu giấy,7.5,82.0,nhà riêng,6.0,6.0,3.0,5.0,1.0,Yes,21.053291,105.8090395
15296,28,6,2022,cầu giấy,11.3,85.0,nhà riêng,7.0,11.0,,11.0,,Yes,21.032723,105.7984797
15297,29,6,2022,thanh xuân,11.3,53.0,nhà riêng,4.0,,9.0,,,Yes,20.993579,105.7982094
15298,29,6,2022,cầu giấy,15.6,58.0,nhà riêng,4.0,,17.5,,,Yes,21.0438759,105.802612
15299,2,7,2022,cầu giấy,12.12,45.0,nhà riêng,7.0,,6.0,,1.0,Yes,21.0120283,105.7923126
15300,2,7,2022,hai bà trưng,7.2,44.0,nhà riêng,5.0,5.0,5.0,4.0,1.0,Yes,21.0070196,105.8612913
15301,2,7,2022,tây hồ,4.7,210.0,nhà riêng,5.0,,4.0,,,Yes,21.0624478,105.8059516
15302,3,7,2022,hai bà trưng,6.95,160.0,nhà riêng,4.0,3.0,5.0,4.0,1.0,Yes,20.9937815,105.8466875
15303,3,7,2022,hai bà trưng,7.8,250.0,nhà riêng,5.0,4.0,3.0,4.0,1.0,Yes,20.9937815,105.8466875
15304,3,7,2022,hai bà trưng,2.8,28.0,nhà riêng,4.0,3.0,3.0,2.0,1.0,Yes,20.9966988,105.8739
15305,3,7,2022,hai bà trưng,5.1,43.0,nhà riêng,4.0,3.0,3.0,5.0,1.0,Yes,20.9926949,105.8486138
15306,4,7,2022,đống đa,6.0,55.0,nhà riêng,4.0,3.0,2.0,4.0,1.0,Yes,21.0104484,105.8184403
15307,4,7,2022,,3.9,37.0,nhà riêng,5.0,3.0,3.0,3.0,1.0,Yes,21.0221606,105.771796
15308,11,7,2022,đống đa,4.5,50.0,nhà riêng,4.0,3.0,2.0,4.0,1.0,Yes,21.0215797,105.801082
15309,11,7,2022,thanh xuân,4.5,38.0,nhà riêng,,,,,,Yes,10.876248,106.660338
15310,11,7,2022,cầu giấy,15.3,94.0,nhà riêng,4.0,,,4.0,,Yes,21.036402045480315,105.79472101965334
15311,11,7,2022,thanh xuân,7.73,44.0,nhà riêng,5.0,,17.5,4.0,1.0,Yes,20.9920892,105.7996213
15312,11,7,2022,hoàng mai,7.9,55.0,nhà riêng,5.0,5.0,3.0,6.0,1.0,Yes,10.876248,106.660338
15313,12,7,2022,đống đa,12.5,50.0,nhà riêng,5.0,4.0,8.0,3.0,,Yes,10.876248,106.660338
15314,15,7,2022,thanh xuân,6.0,52.0,nhà riêng,,,,,,Not provided,20.9887356,105.8187558
15315,15,7,2022,hoàng mai,2.95,35.0,nhà riêng,4.0,,5.0,3.0,,Yes,10.876248,106.660338
15316,16,7,2022,thanh xuân,8.3,80.0,nhà riêng,5.0,,4.0,,,Yes,21.0012554,105.8137407
15317,17,7,2022,hoàng mai,3.8,36.0,nhà riêng,4.0,4.0,3.0,5.0,1.0,Yes,20.961648871590892,105.83852307946778
15318,16,7,2022,cầu giấy,5.5,45.0,nhà riêng,4.0,3.0,3.0,4.0,,Yes,10.876248,106.660338
15319,17,7,2022,đống đa,6.0,40.0,nhà riêng,4.0,,3.0,4.0,1.0,Yes,21.0051976,105.8355164
15320,17,7,2022,hoàng mai,7.3,57.0,nhà riêng,5.0,,3.0,4.0,1.0,Yes,20.9912722,105.8445524
15321,18,7,2022,,3.0,30.0,nhà riêng,5.0,4.0,3.0,,1.0,Yes,10.876248,106.660338
15322,19,7,2022,đống đa,4.98,45.0,nhà riêng,,,,,,Not provided,10.876248,106.660338
15323,19,7,2022,thanh xuân,10.5,52.0,nhà riêng,7.0,6.0,4.0,4.0,1.0,Yes,20.9988372,105.8257651
15324,19,7,2022,thanh xuân,6.6,80.0,nhà riêng,4.0,4.0,,4.0,1.0,Yes,20.9935065,105.8317399
15325,19,7,2022,ba đình,4.1,35.0,nhà riêng,5.0,3.0,3.0,3.0,1.0,Yes,10.876248,106.660338
15326,19,7,2022,thanh xuân,5.6,50.0,nhà riêng,4.0,3.0,3.0,4.0,1.0,Yes,20.9875545,105.8135338
15327,19,7,2022,thanh trì,6.2,48.0,nhà riêng,7.0,6.0,3.0,10.0,1.0,Yes,20.9800125,105.8048856
15328,19,7,2022,thanh xuân,3.8,22.0,nhà riêng,4.0,3.0,3.0,2.0,1.0,Yes,20.9970028,105.8244869
15329,20,7,2022,hai bà trưng,50.0,163.0,nhà riêng,,,,,,Yes,10.876248,106.660338
15330,23,7,2022,thanh xuân,6.38,57.0,nhà riêng,4.0,3.0,,5.0,1.0,Yes,20.9925823,105.8393044
15331,22,7,2022,thanh xuân,14.0,100.0,nhà riêng,7.0,,3.0,14.0,1.0,Yes,10.876248,106.660338
15332,23,7,2022,thường tín,1.6,66.0,nhà riêng,2.0,,3.0,,,Yes,20.8212412,105.8831211
15333,24,7,2022,hà đông,8.6,83.0,nhà riêng,4.0,5.0,,5.0,1.0,Yes,20.9705545,105.7781711
15334,23,7,2022,hoàng mai,5.92,58.0,nhà riêng,,,,,,Yes,20.9819922,105.8797389
15335,23,7,2022,thanh xuân,5.75,32.6,nhà riêng,3.0,2.0,5.0,4.0,1.0,Yes,7.082495516944723,106.88537157812502
15336,27,7,2022,hai bà trưng,21.5,80.0,nhà riêng,5.0,4.0,7.0,4.0,1.0,Yes,10.876248,106.660338
15337,27,7,2022,cầu giấy,7.9,45.0,nhà riêng,5.0,,,6.0,,Yes,21.0377412,105.8008204
15338,27,7,2022,,3.0,37.0,nhà riêng,5.0,,3.0,6.0,1.0,Yes,21.0234709,105.7732633
15339,27,7,2022,cầu giấy,4.1,40.0,nhà riêng,5.0,,,5.0,1.0,Yes,21.0362368,105.79058250000003
15340,27,7,2022,cầu giấy,3.2,35.0,nhà riêng,4.0,4.0,,4.0,,Yes,21.0369848,105.80170479999992
15341,27,7,2022,cầu giấy,4.5,54.0,nhà riêng,4.0,,,4.0,1.0,Yes,21.0512976,105.80820700000004
15342,27,7,2022,ba đình,4.45,47.0,nhà riêng,5.0,,,5.0,1.0,Yes,21.0353698,105.8192143
15343,27,7,2022,cầu giấy,3.3,36.0,nhà riêng,4.0,3.0,,4.0,1.0,Yes,21.0369848,105.80170479999992
15344,27,7,2022,cầu giấy,3.9,40.0,nhà riêng,5.0,4.0,,3.0,1.0,Yes,21.0461113,105.79335519999995
15345,28,7,2022,thanh xuân,11.5,84.0,nhà riêng,5.0,,,,,Yes,10.876248,106.660338
15346,28,7,2022,thanh xuân,9.5,74.0,nhà riêng,5.0,,,,,Yes,10.876248,106.660338
15347,28,7,2022,,6.3,,nhà riêng,5.0,4.0,4.0,3.0,1.0,Yes,10.876248,106.660338
15348,28,7,2022,thanh xuân,9.5,56.0,nhà riêng,4.0,,,,,Yes,10.876248,106.660338
15349,28,7,2022,,2.8,30.0,nhà riêng,4.0,3.0,,2.0,1.0,Yes,10.876248,106.660338
15350,28,7,2022,hà đông,5.2,40.0,nhà riêng,3.0,4.0,5.0,4.0,4.0,Yes,10.876248,106.660338
15351,28,7,2022,hà đông,4.0,30.0,nhà riêng,,,4.0,,,Yes,10.876248,106.660338
15352,28,7,2022,tây hồ,9.3,50.0,nhà riêng,6.0,5.0,4.0,4.0,,Yes,10.876248,106.660338
15353,28,7,2022,hà đông,3.25,30.0,nhà riêng,,,4.0,,,Yes,10.876248,106.660338
15354,2,8,2022,đống đa,1.0,48.0,nhà riêng,4.0,1.0,2.0,3.0,1.0,Yes,10.876248,106.660338
15355,3,8,2022,,2.8,30.0,nhà riêng,3.0,3.0,,3.0,1.0,Yes,21.0538868,105.7876175
15356,3,8,2022,thanh xuân,6.4,69.0,nhà riêng,,,3.0,10.0,,Yes,20.9911419,105.8393734
15357,4,8,2022,cầu giấy,13.0,,nhà riêng,4.0,,5.0,4.0,,Yes,21.0435739,105.7784178
15358,13,8,2022,cầu giấy,11.0,85.0,nhà riêng,5.0,5.0,4.0,4.0,1.0,Yes,10.876248,106.660338
15359,13,8,2022,hai bà trưng,6.7,51.0,nhà riêng,4.0,3.0,3.0,3.0,1.0,Yes,21.0043966,105.8611706
15360,14,8,2022,thanh trì,10.7,93.0,nhà riêng,7.0,,3.0,24.0,,Yes,20.9691213,105.795275
15361,15,8,2022,hoàng mai,5.75,63.0,nhà riêng,5.0,6.0,5.0,6.0,1.0,Yes,20.9870218,105.8518894
15362,15,8,2022,hoàng mai,8.3,63.0,nhà riêng,4.0,4.0,4.0,4.0,1.0,Yes,20.9874554,105.8469044
15363,16,8,2022,cầu giấy,11.0,80.0,nhà riêng,5.0,4.0,4.0,5.0,1.0,Yes,21.0477962,105.7977729
15364,16,8,2022,hai bà trưng,15.0,80.0,nhà riêng,4.0,4.0,7.0,4.0,1.0,Yes,20.9964437,105.8459033
15365,16,8,2022,hoàng mai,6.9,73.0,nhà riêng,4.0,4.0,3.0,4.0,1.0,Yes,20.983687,105.848156
15366,24,8,2022,hà đông,6.7,52.0,nhà riêng,5.0,6.0,,6.0,1.0,Yes,20.9796446,105.7923394
15367,24,8,2022,cầu giấy,7.4,55.0,nhà riêng,5.0,4.0,,4.0,1.0,Yes,21.0501267,105.804692
15368,25,8,2022,cầu giấy,7.5,60.0,nhà riêng,5.0,9.0,4.0,7.0,1.0,Yes,21.0362368,105.7905825
15369,25,8,2022,đống đa,9.8,45.0,nhà riêng,5.0,5.0,10.0,6.0,1.0,Yes,10.876248,106.660338
15370,25,8,2022,cầu giấy,9.3,42.0,nhà riêng,5.0,4.0,5.0,4.0,1.0,Yes,21.0363306,105.7903552
15371,31,8,2022,tây hồ,6.1,40.0,nhà riêng,6.0,3.0,3.0,3.0,1.0,Yes,21.0550894,105.8088751
15372,25,8,2022,cầu giấy,6.0,45.0,nhà riêng,4.0,4.0,4.0,4.0,1.0,Yes,21.0333915,105.7977736
15373,31,8,2022,tây hồ,6.9,42.0,nhà riêng,,,,,,Not provided,21.0607423,105.8090045
15374,31,8,2022,tây hồ,6.9,45.0,nhà riêng,,,,,,Not provided,21.0596756,105.8040796
15375,3,9,2022,thanh trì,4.0,60.0,nhà riêng,4.0,2.0,6.0,3.0,1.0,Not provided,20.9483672,105.8319653
15376,4,9,2022,đống đa,45.0,150.0,nhà riêng,8.0,,17.5,,,Yes,21.0131659,105.8197605
15377,4,9,2022,đống đa,39.5,155.0,nhà riêng,8.0,,12.5,,,Yes,21.0131659,105.8197605
15378,6,9,2022,thanh xuân,16.9,62.0,nhà riêng,6.0,5.0,9.0,4.0,1.0,Yes,20.9971504,105.8216911
15379,4,9,2022,hai bà trưng,13.5,61.0,nhà riêng,,2.0,6.0,3.0,1.0,Yes,20.9937815,105.8466875
15380,6,9,2022,,9.9,75.0,nhà riêng,7.0,10.0,3.0,10.0,1.0,Yes,21.0508348,105.7636147
15381,6,9,2022,đống đa,8.3,34.0,nhà riêng,4.0,4.0,3.0,4.0,4.0,Yes,21.0164876,105.8219314
15382,12,9,2022,,2.79,48.0,nhà riêng,3.0,3.0,3.0,3.0,1.0,Yes,21.0814254,105.7852767
15383,12,9,2022,hai bà trưng,9.48,65.0,nhà riêng,3.0,3.0,4.0,4.0,1.0,Yes,21.0034988,105.8477529
15384,12,9,2022,cầu giấy,13.5,45.0,nhà riêng,5.0,5.0,5.0,5.0,1.0,Yes,21.0390913,105.7860958
15385,12,9,2022,tây hồ,2.5,32.0,nhà riêng,3.0,3.0,2.0,2.0,1.0,Yes,21.0539878,105.8399501
15386,12,9,2022,ba đình,7.79,90.0,nhà riêng,4.0,4.0,3.0,4.0,1.0,Yes,21.0378157,105.8282959
15387,12,9,2022,cầu giấy,5.37,42.0,nhà riêng,6.0,6.0,,9.0,1.0,Yes,21.0232671,105.7946587
15388,12,9,2022,cầu giấy,17.6,65.0,nhà riêng,,,,,,Not provided,21.0099881,105.8046452
15389,12,9,2022,tây hồ,5.1,40.0,nhà riêng,5.0,4.0,3.0,4.0,1.0,Yes,21.0472521,105.8089065
15390,12,9,2022,hoàng mai,9.9,50.0,nhà riêng,5.0,5.0,5.0,5.0,1.0,Yes,20.9836984,105.8636257
15391,14,9,2022,cầu giấy,2.45,30.0,nhà riêng,,1.0,,1.0,1.0,Yes,21.0218044,105.790872
15392,14,9,2022,,2.75,44.0,nhà riêng,,,,,,Yes,20.989171,105.7835348
15393,14,9,2022,đống đa,5.9,38.0,nhà riêng,5.0,3.0,3.0,3.0,1.0,Yes,21.0207992,105.8086635
15394,14,9,2022,tây hồ,2.4,30.0,nhà riêng,3.0,2.0,2.0,2.0,1.0,Yes,21.0539878,105.8399501
15395,14,9,2022,cầu giấy,8.9,45.0,nhà riêng,7.0,3.0,4.0,3.0,1.0,Yes,21.0431373,105.8025354
15396,14,9,2022,ba đình,5.45,38.0,nhà riêng,5.0,4.0,25.0,4.0,1.0,Yes,21.0457791,105.8115146
15397,14,9,2022,long biên,7.0,89.0,nhà riêng,5.0,,,6.0,1.0,Yes,10.8019128,106.7647475
15398,14,9,2022,hai bà trưng,4.1,40.0,nhà riêng,4.0,3.0,2.0,4.0,1.0,Yes,20.9967941,105.8567926
15399,17,9,2022,hoài đức,2.65,31.0,nhà riêng,4.0,3.0,5.0,4.0,1.0,Yes,21.0458514,105.7204476
15400,17,9,2022,long biên,3.0,40.0,nhà riêng,4.0,4.0,2.0,3.0,1.0,Yes,21.020984,105.9115754
15401,17,9,2022,long biên,4.5,46.0,nhà riêng,5.0,5.0,2.0,4.0,1.0,Yes,21.0186765,105.884813
15402,17,9,2022,thanh xuân,8.1,42.0,nhà riêng,5.0,4.0,8.0,4.0,1.0,Yes,20.9971504,105.8216911
15403,17,9,2022,,3.5,37.0,nhà riêng,,3.0,,4.0,1.0,Yes,21.0330188,105.7698634
15404,17,9,2022,,2.9,34.0,nhà riêng,,3.0,,4.0,1.0,Yes,21.0314868,105.7497878
15405,18,9,2022,thanh xuân,12.5,55.0,nhà riêng,5.0,4.0,8.0,4.0,1.0,Yes,20.9971504,105.8216911
