price,price_per_area,land_area,floor_area,type,bedrooms,bathrooms,address,direction,floor,law_doc,furniture,entrance,project,post_date,id,Ban công,Sân vườn,Chỗ đậu xe hơi,Nuôi thú cưng,Phòng cho giúp việc,Phòng giải trí,Quầy minibar,Tầng hầm,Góc làm việc,Nhà kho,Gym,Hồ bơi riêng,Giếng trời
3.75,61.48,61.2,61.2,Nhà phố,3,2,"Lê Đình Cẩn, Tân Tạo, Bình Tân",Đông,1,0,2,KXĐ,KXĐ,2022-06-27,TTA108317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,94.55,55.3,182.9,Nhà phố,4,5,"Thạnh Xuân 43, Thạnh Xuân, Quận 12",Tây Nam,3,0,0,12m,KXĐ,2022-06-16,T12107389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.05,84.72,36.3,72.6,Nhà phố,3,2,"Thạnh Lộc 50, Thạnh Lộc, Quận 12",KXĐ,2,0,0,KXĐ,KXĐ,2022-06-28,T12108428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,92.86,140.0,420.7,Nhà phố,5,5,"Tân Kỳ Tân Quý, Bình Hưng  Hòa, Bình Tân",Tây,3,0,2,KXĐ,KXĐ,2022-06-28,TTA108420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.95,112.86,35.4,67.0,Nhà phố,2,2,"Trường Chinh, Tân Hưng Thuận, Quận 12",KXĐ,2,0,2,KXĐ,KXĐ,2022-06-16,T12107410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,14.29,210.0,210.0,Nhà phố,2,1,"Đường 116, Tân Thạnh Đông, Củ Chi",Nam,1,0,0,KXĐ,KXĐ,2022-06-17,TCC107421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1,80.95,63.4,156.0,Nhà phố,3,4,"số 2, Bình Hưng Hòa B, Bình Tân",Đông,3,0,2,5m,KXĐ,2022-06-17,TTA107140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.95,95.16,31.2,106.22,Nhà phố,4,4,"Tân Thới Nhất 2, Tân Thới Nhất, Quận 12",KXĐ,3,0,1,KXĐ,KXĐ,2022-06-16,T12107384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.45,85.58,52.9,116.4,Nhà phố,4,4,"Thạnh Xuân 24, Thạnh Xuân, Quận 12",Tây Nam,3,0,2,7m,KXĐ,2022-06-17,T12107512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,96.67,90.0,245.0,Nhà phố,4,5,"Hoa Mai, Hiệp Thành, Quận 12",Tây,3,1,2,KXĐ,KXĐ,2022-06-17,T12107266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.1,83.53,85.0,280.0,Nhà phố,4,5,"Nguyễn Thị Búp, Hiệp Thành, Quận 12",Nam,4,1,2,KXĐ,KXĐ,2022-06-17,T12107584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.6,52.27,88.0,120.0,Nhà phố,3,2,"Thới An 16, Thới An, Quận 12",Đông,2,0,2,KXĐ,KXĐ,2022-06-17,T1276750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,293.1,29.7,62.2,Nhà phố,1,1,"Đoàn Văn Bơ, Phường 9, Quận 4",Đông Bắc,2,0,0,KXĐ,KXĐ,2022-06-18,T04102832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.7,100.0,37.0,70.0,Nhà phố,2,2,"Hiệp Thành 13, Hiệp Thành, Quận 12",Tây Nam,2,0,2,KXĐ,KXĐ,2022-06-17,T12107503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2,66.67,63.3,63.3,Nhà phố,1,1,"Lê Đình Cẩn, Tân Tạo, Bình Tân",Đông,1,0,0,KXĐ,KXĐ,2022-06-17,TTA107452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2,91.3,46.0,70.0,Nhà phố,1,1,"số 1, Phường 13, Gò Vấp",KXĐ,1,0,0,KXĐ,KXĐ,2022-06-17,TGV107436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.95,83.9,59.0,109.8,Nhà phố,2,2,"Mã Lò, Bình Trị Đông A, Bình Tân",Đông Nam,2,0,0,6m,KXĐ,2022-06-18,TTA107470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.2,182.61,23.1,68.0,Nhà phố,2,2,"Hiệp Nhất, Phường 4, Tân Bình",KXĐ,3,0,0,KXĐ,KXĐ,2022-06-18,TTB77588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.95,132.22,45.4,142.0,Nhà phố,4,4,"Lê Đức Thọ, Phường 13, Gò Vấp",Tây Bắc,3,0,2,KXĐ,KXĐ,2022-06-18,TGV107638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,108.33,60.0,269.0,Nhà phố,4,5,"Nguyễn Ánh Thủ, Hiệp Thành, Quận 12",Tây Nam,4,0,2,6m,KXĐ,2022-06-17,T12107578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.8,106.25,64.2,120.0,Nhà phố,2,2,"Nơ Trang Long, Phường 13, Bình Thạnh",Đông Bắc,2,0,2,KXĐ,KXĐ,2022-06-18,TBT98581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.98,79.05,63.1,102.8,Nhà phố,2,2,"Liên Khu 4 -5, Bình Hưng Hòa B, Bình Tân",Đông,2,0,0,KXĐ,KXĐ,2022-07-04,TTA108900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,92.0,25.1,56.0,Nhà phố,2,1,"Lê Văn Khương, Hiệp Thành, Quận 12",Đông Bắc,2,0,0,2m,KXĐ,2022-06-20,T12107148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.32,29.0,80.0,160.0,Nhà phố,2,2,"Phú Mỹ, Phú Hoà Đông, Củ Chi",KXĐ,2,0,0,KXĐ,KXĐ,2022-06-20,TCC107677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,74.32,74.1,135.16,Nhà phố,3,2,"Đường số 9, Bình Hưng  Hòa, Bình Tân",Đông Bắc,2,0,0,6m,KXĐ,2022-07-05,TTA108993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,218.18,33.2,116.5,Nhà phố,4,3,"Nguyễn Thái Bình, Phường 4, Tân Bình",KXĐ,3,0,0,KXĐ,KXĐ,2022-07-04,TTB108870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.4,77.11,83.5,116.0,Nhà phố,4,3,"Thới An 19A, Thới An, Quận 12",Bắc,2,0,2,6m,KXĐ,2022-06-20,T12107683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,54.69,192.1,142.49,Nhà phố,3,3,"Linh Đông, Linh Đông, Thủ Đức",Đông Nam,3,0,2,KXĐ,KXĐ,2022-07-05,TTD108902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.1,64.06,64.7,107.8,Nhà phố,3,2,"Quốc Lộ 50, Phong Phú, Bình Chánh",Đông,2,0,0,KXĐ,KXĐ,2022-07-05,TBC108924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.0,169.23,65.5,201.0,Nhà phố,5,5,"Cách mạng tháng tám, Phường 4, Quận 3",Tây,5,0,2,KXĐ,KXĐ,2022-07-05,T1085498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6,87.5,64.0,128.0,Nhà phố,2,2,"An Dương Vương, An Lạc, Bình Tân",KXĐ,2,0,2,KXĐ,KXĐ,2022-07-05,TTA109001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,95.59,68.2,60.4,Nhà phố,2,2,"Phú Thọ Hòa, Phú Thọ Hòa, Tân Phú",Tây Nam,1,0,2,KXĐ,KXĐ,2022-07-06,TTP109013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.4,82.22,90.2,90.2,Nhà phố,2,2,"Cách Mạng, Tân Thành, Tân Phú",KXĐ,1,0,0,KXĐ,KXĐ,2022-07-06,TTP108995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.3,62.32,69.3,125.0,Nhà phố,2,2,"Quốc Lộ 1A, Bình Hưng Hòa B, Bình Tân",Đông Nam,2,0,0,4.72m,KXĐ,2022-07-07,TTA109100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.95,154.44,45.4,175.1,Nhà phố,5,6,"Phan Huy Ích, Phường 12, Gò Vấp",Bắc,4,0,0,KXĐ,KXĐ,2022-07-06,TGV109074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.5,265.96,47.1,199.4,Nhà phố,6,6,"Bùi Văn Thêm, Phường 9, Phú Nhuận",Đông Bắc,4,0,2,6m,KXĐ,2022-07-07,TPN109126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.25,134.62,39.5,129.6,Nhà phố,4,3,"Đường số 14, Phường 8, Gò Vấp",KXĐ,3,0,0,KXĐ,KXĐ,2022-07-07,TGV109138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,67.16,67.9,135.0,Nhà phố,4,2,"Mễ Cốc, Phường 15, Quận 8",Nam,2,0,1,KXĐ,KXĐ,2022-07-06,T08109083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.2,183.13,83.8,174.2,Nhà phố,3,3,"Tái Thiết, Phường 11, Tân Bình",Đông Nam,3,0,0,4m,KXĐ,2022-07-07,TTB101250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.0,173.61,144.0,761.4,Nhà phố,35,35,"Vườn Lài, Tân Thành, Tân Phú",Đông Bắc,6,0,2,KXĐ,KXĐ,2022-07-07,TTP85657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.7,96.61,59.8,151.3,Nhà phố,4,4,"Phạm Văn Chiêu, Phường 14, Gò Vấp",Đông Bắc,3,0,0,KXĐ,KXĐ,2022-07-07,TGV109128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,68.18,66.6,64.8,Nhà phố,1,1,"Phạm Văn Chiêu, Phường 9, Gò Vấp",Tây Nam,1,0,0,3.9m,KXĐ,2022-07-07,TGV109149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.5,105.0,100.0,300.0,Nhà phố,5,5,"Trịnh Quang Nghị, Phường 7, Quận 8",KXĐ,4,0,0,KXĐ,KXĐ,2022-07-07,T08109119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.59,107.92,24.2,37.4,Nhà phố,2,2,"Quốc Lộ 1A, Tân Thới Hiệp, Quận 12",Đông,2,0,2,2.5m,KXĐ,2022-07-07,T12109188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17.0,246.38,69.0,267.6,Nhà phố,6,7,"Lê Trung Nghĩa, Phường 12, Tân Bình",KXĐ,3,0,0,KXĐ,KXĐ,2022-07-07,TTB109140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.98,92.22,54.3,148.9,Nhà phố,4,3,"Bùi Văn Ngữ, Hiệp Thành, Quận 12",Đông Bắc,3,0,0,KXĐ,KXĐ,2022-07-12,T12109431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.95,140.48,21.7,43.3,Nhà phố,1,2,"Nguyễn Thái Bình, Phường 4, Tân Bình",Tây Nam,2,0,0,5m,KXĐ,2022-07-12,TTB109419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.15,101.22,41.5,71.7,Nhà phố,2,2,"Lê Lợi, Phường 4, Gò Vấp",KXĐ,2,0,2,KXĐ,KXĐ,2022-07-07,TGV109196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,178.22,101.8,271.4,Nhà phố,8,5,"Cao Thắng, Phường 12, Quận 10",Bắc,4,0,0,KXĐ,KXĐ,2022-07-07,T10109199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3,88.33,60.0,180.0,Nhà phố,4,3,"Lâm Thị Hồ, Tân Chánh Hiệp, Quận 12",Nam,3,2,2,6m,KXĐ,2022-07-12,T12109400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,441.18,102.5,129.8,Nhà phố,1,1,"Cao Bá Nhạ, Nguyễn Cư Trinh, Quận 1",Đông Nam,1,0,0,KXĐ,KXĐ,2022-07-12,T0199379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,193.18,44.1,86.0,Nhà phố,3,2,"Đặng Văn Ngữ, Phường 13, Phú Nhuận",KXĐ,2,0,0,6m,KXĐ,2022-07-12,TPN109456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.23,90.29,69.9,146.4,Nhà phố,2,4,"Bình Đông, Phường 14, Quận 8",Tây Bắc,2,0,1,4.5m,KXĐ,2022-07-12,T08109488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,100.81,62.6,155.7,Nhà phố,4,5,"Trịnh Đình Trọng, Phú Trung, Tân Phú",Tây Bắc,4,0,2,KXĐ,KXĐ,2022-07-12,TTP109490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,214.29,21.0,61.8,Nhà phố,2,3,"Hoàng Diệu, Phường 8, Quận 4",Đông,3,0,2,KXĐ,KXĐ,2022-07-12,T04109340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,61.63,73.2,109.5,Nhà phố,2,1,"Số 8, Trường Thọ, Thủ Đức",KXĐ,1,0,0,KXĐ,KXĐ,2022-07-13,TTD109305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.7,34.22,225.5,163.9,Nhà phố,1,1,"Nguyễn Thị Pha, Đông Thạnh, Hóc Môn",KXĐ,1,0,0,KXĐ,KXĐ,2022-07-12,THM109493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,77.61,67.0,100.5,Nhà phố,2,2,"Phạm Đăng Giảng, Bình Hưng  Hòa, Bình Tân",Đông Nam,1,0,0,KXĐ,KXĐ,2022-07-13,TTA109247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.1,118.6,43.4,73.9,Nhà phố,4,3,"Lưu Hữu Phước, Phường 15, Quận 8",Đông Nam,3,0,0,4m,KXĐ,2022-07-12,T08109548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9,168.57,35.1,140.4,Nhà phố,3,4,"Thích Quảng Đức, Phường 5, Phú Nhuận",KXĐ,5,0,0,2.5m,KXĐ,2022-07-13,TPN109376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.9,67.05,88.8,152.95,Nhà phố,3,2,"Số 49, Hiệp Bình Chánh, Thủ Đức",Đông Nam,2,0,0,KXĐ,KXĐ,2022-07-13,TTD76304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2,145.45,22.7,44.4,Nhà phố,2,2,"Nguyễn Sỹ Sách, Phường 15, Tân Bình",KXĐ,2,0,0,KXĐ,KXĐ,2022-07-13,TTB109617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.8,395.0,40.0,240.0,Nhà phố,3,4,"Nguyễn Văn Tráng, Bến Thành, Quận 1",Tây,6,0,2,KXĐ,KXĐ,2022-07-12,T0181542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.6,114.29,49.6,154.2,Nhà phố,5,4,"Tám Danh, Phường 4, Quận 8",Tây Bắc,4,0,2,8m,KXĐ,2022-07-13,T0864022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.8,39.18,97.0,80.0,Nhà phố,2,1,"Ngô Chí Quốc, Bình Chiểu, Thủ Đức",KXĐ,1,0,0,KXĐ,KXĐ,2022-07-13,TTD90250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.98,94.29,21.8,44.3,Nhà phố,2,2,"Hiệp Thành 17, Hiệp Thành, Quận 12",Tây,2,0,0,1.16m,KXĐ,2022-07-14,T12109649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,162.5,40.5,147.8,Nhà phố,4,4,"Quang Trung, Phường 10, Gò Vấp",Đông Nam,4,0,1,3.92m,KXĐ,2022-07-13,TGV109216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,136.96,46.6,148.1,Nhà phố,4,5,"Lê Đức Thọ, Phường 13, Gò Vấp",KXĐ,3,0,0,KXĐ,KXĐ,2022-07-13,TGV109641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.4,41.12,107.0,84.4,Nhà phố,2,2,"Thạnh Lộc 44, Thạnh Lộc, Quận 12",KXĐ,2,0,2,KXĐ,KXĐ,2022-07-13,T12109614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.5,180.85,47.4,185.3,Nhà phố,5,3,"Nguyễn Bỉnh Khiêm, Phường 1, Gò Vấp",Đông Bắc,3,0,1,KXĐ,KXĐ,2022-07-14,TGV109674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.8,192.0,25.7,99.8,Nhà phố,3,23,"Lạc Long Quân, Phường 8, Tân Bình",KXĐ,2,0,2,KXĐ,KXĐ,2022-07-14,TTB109444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.29,163.57,14.2,30.0,Nhà phố,2,2,"Thống Nhất, Phường 10, Gò Vấp",KXĐ,3,0,0,KXĐ,KXĐ,2022-07-14,TGV109447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,183.33,30.0,90.0,Nhà phố,2,3,"Lê Văn Duyệt, Phường 3, Bình Thạnh",KXĐ,3,2,2,KXĐ,KXĐ,2022-07-14,TBT76814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,98.48,132.0,240.4,Nhà phố,4,4,"Nguyễn Thị Định, Cát Lái, Quận 2",Tây Bắc,3,0,1,12m,KXĐ,2022-07-14,T02109554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.3,105.0,60.7,128.4,Nhà phố,4,3,"Nguyễn Kiệm, Phường 3, Gò Vấp",KXĐ,3,0,2,KXĐ,KXĐ,2022-07-14,TGV109594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,40.0,100.7,146.4,Nhà phố,3,3,"Ấp 1, Vĩnh Lộc B, Bình Chánh",Tây Nam,2,0,0,4.4m,KXĐ,2022-07-14,TBC109719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.35,176.39,36.8,73.6,Nhà phố,1,2,"Kha Vạn Cân, Hiệp Bình Chánh, Thủ Đức",Đông Nam,2,0,0,KXĐ,KXĐ,2022-07-14,TTD109607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.6,206.25,32.0,108.2,Nhà phố,4,3,"Nguyễn Văn Cừ, Phường 1, Quận 5",Đông Nam,3,0,0,KXĐ,KXĐ,2022-07-14,T05109538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.45,66.35,52.0,104.0,Nhà phố,3,2,"Tân Chánh Hiệp 13, Tân Chánh Hiệp, Quận 12",Đông Bắc,2,0,2,KXĐ,KXĐ,2022-07-14,T12109579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,46.88,32.0,64.0,Nhà phố,2,1,"Nguyễn Thị Kiểu, Tân Thới Hiệp, Quận 12",KXĐ,2,0,0,KXĐ,KXĐ,2022-07-14,T12109593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,150.0,40.0,99.3,Nhà phố,3,3,"Hòa Hưng, Phường 13, Quận 10",KXĐ,3,0,0,KXĐ,KXĐ,2022-07-14,T10109632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,143.75,16.7,55.0,Nhà phố,2,3,"Nguyễn Thái Sơn, Phường 5, Gò Vấp",KXĐ,3,0,1,KXĐ,KXĐ,2022-07-14,TGV109709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.3,130.3,33.01,81.52,Nhà phố,2,2,"Lạc Long Quân, Phường 9, Tân Bình",Đông Nam,2,0,0,4.5m,KXĐ,2022-07-14,TTB109711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.5,107.14,70.0,64.0,Nhà phố,2,2,"Số 48, Hiệp Bình Chánh, Thủ Đức",KXĐ,1,0,2,KXĐ,KXĐ,2022-07-14,TTD109702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,137.93,58.1,208.3,Nhà phố,4,5,"số 59, Phường 14, Gò Vấp",KXĐ,3,0,1,KXĐ,KXĐ,2022-07-14,TGV109753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.2,153.19,47.5,68.0,Nhà phố,2,2,"Nguyễn Đình Chính, Phường 11, Phú Nhuận",KXĐ,2,0,2,KXĐ,KXĐ,2022-07-14,TPN109718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.55,70.0,65.0,113.4,Nhà phố,2,2,"Đông Bắc, Tân Chánh Hiệp, Quận 12",Tây Bắc,2,0,0,3m,KXĐ,2022-07-14,T12109748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.1,252.08,48.0,179.4,Nhà phố,5,5,"Tên Lửa, Bình Trị Đông B, Bình Tân",KXĐ,4,0,0,KXĐ,KXĐ,2022-07-14,TTA109733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.0,182.61,115.0,417.0,Nhà phố,4,6,"Số 2, Hiệp Bình Phước, Thủ Đức",Đông Bắc,3,0,0,KXĐ,KXĐ,2022-07-14,TTD109757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.5,57.69,78.9,123.4,Nhà phố,3,2,"Ấp Mỹ Hòa 1, Trung Chánh, Hóc Môn",Đông,2,0,0,KXĐ,KXĐ,2022-07-14,THM109777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,45.59,136.0,136.0,Nhà phố,2,2,"Quách Điêu, Vĩnh Lộc A, Bình Chánh",KXĐ,1,0,0,KXĐ,KXĐ,2022-07-15,TBC91807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.1,103.33,30.3,60.6,Nhà phố,2,2,"Phạm Thế Hiển, Phường 11, Quận 8",KXĐ,2,0,0,KXĐ,KXĐ,2022-07-08,T08109203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.3,104.55,22.0,44.0,Nhà phố,2,1,"Mạc Vân, Phường 13, Quận 8",KXĐ,2,0,0,KXĐ,KXĐ,2022-07-15,T08109700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.65,110.83,60.3,134.5,Nhà phố,3,3,"Kinh Dương Vương, Bình Trị Đông B, Bình Tân",Đông Nam,3,0,2,KXĐ,KXĐ,2022-07-08,TTA109210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.2,62.63,99.0,214.7,Nhà phố,5,4,"Thạnh Lộc 49, Thạnh Lộc, Quận 12",Tây Nam,3,0,2,KXĐ,KXĐ,2022-07-08,T12109218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12.3,125.51,98.9,296.7,Nhà phố,3,5,"Nguyễn Duy Cung, Phường 12, Gò Vấp",KXĐ,3,0,1,KXĐ,KXĐ,2022-07-15,TGV109803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.16,184.11,28.9,32.9,Nhà phố,2,2,"Ngô Chí Quốc, Bình Chiểu, Thủ Đức",Đông Bắc,1,0,0,KXĐ,KXĐ,2022-07-08,TTD98082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
